"start","end","attributes_robin","attributes_ncbi"
3335,3683,"Beaba1|1","BBA_00001"
137588,138410,"Beaba1|9008","BBA_09008"
138869,141982,"Beaba1|9009","BBA_09009"
143128,147524,"Beaba1|9010","BBA_09010"
149298,149699,"Beaba1|9011","BBA_09011"
151017,152783,"Beaba1|9012","BBA_09012"
152847,153521,"Beaba1|9013","BBA_09013"
155895,157353,"Beaba1|9014","BBA_09014"
158558,159649,"Beaba1|9015","BBA_09015"
161082,162130,"Beaba1|9016","BBA_09016"
162743,164326,"Beaba1|9017","BBA_09017"
164861,166857,"Beaba1|9018","BBA_09018"
167537,168472,"Beaba1|9019","BBA_09019"
169052,169456,"Beaba1|9020","BBA_09020"
169603,170097,"Beaba1|9021","BBA_09021"
170744,172409,"Beaba1|9022","BBA_09022"
172606,174740,"Beaba1|9023","BBA_09023"
283,1218,"Beaba1|9024","BBA_09024"
1343,2503,"Beaba1|9025","BBA_09025"
4009,4747,"Beaba1|9026","BBA_09026"
6646,8930,"Beaba1|9027","BBA_09027"
9618,10330,"Beaba1|9028","BBA_09028"
10352,12733,"Beaba1|9029","BBA_09029"
14524,17136,"Beaba1|9030","BBA_09030"
20951,22614,"Beaba1|9031","BBA_09031"
26598,27018,"Beaba1|9032","BBA_09032"
28705,29360,"Beaba1|9033","BBA_09033"
32569,34081,"Beaba1|9034","BBA_09034"
36755,38938,"Beaba1|9035","BBA_09035"
39327,40068,"Beaba1|9036","BBA_09036"
43393,45385,"Beaba1|9037","BBA_09037"
46751,47856,"Beaba1|9038","BBA_09038"
49771,51898,"Beaba1|9039","BBA_09039"
52528,54849,"Beaba1|9040","BBA_09040"
56267,57509,"Beaba1|9041","BBA_09041"
59505,60140,"Beaba1|9042","BBA_09042"
61737,63322,"Beaba1|9043","BBA_09043"
64867,65604,"Beaba1|9044","BBA_09044"
65971,66282,"Beaba1|9045","BBA_09045"
67367,68478,"Beaba1|9046","BBA_09046"
72658,73235,"Beaba1|9047","BBA_09047"
82240,83079,"Beaba1|9048","BBA_09048"
85442,86516,"Beaba1|9049","BBA_09049"
87968,91724,"Beaba1|9050","BBA_09050"
92314,93485,"Beaba1|9051","BBA_09051"
95595,97572,"Beaba1|9052","BBA_09052"
97901,99102,"Beaba1|9053","BBA_09053"
100673,102291,"Beaba1|9054","BBA_09054"
110562,110948,"Beaba1|9055","BBA_09055"
113633,115020,"Beaba1|9056","BBA_09056"
115046,117252,"Beaba1|9057","BBA_09057"
118037,120999,"Beaba1|9058","BBA_09058"
122831,125026,"Beaba1|9059","BBA_09059"
126666,128588,"Beaba1|9060","BBA_09060"
129815,131433,"Beaba1|9061","BBA_09061"
131837,132801,"Beaba1|9062","BBA_09062"
135084,135842,"Beaba1|9063","BBA_09063"
136264,136599,"Beaba1|9064","BBA_09064"
140419,143649,"Beaba1|9065","BBA_09065"
144163,146408,"Beaba1|9066","BBA_09066"
147308,148933,"Beaba1|9067","BBA_09067"
150231,152220,"Beaba1|9068","BBA_09068"
152612,154386,"Beaba1|9069","BBA_09069"
156807,157140,"Beaba1|9070","BBA_09070"
157268,159186,"Beaba1|9071","BBA_09071"
159400,160521,"Beaba1|9072","BBA_09072"
160877,165113,"Beaba1|9073","BBA_09073"
165760,167316,"Beaba1|9074","BBA_09074"
167536,169612,"Beaba1|9075","BBA_09075"
170108,170694,"Beaba1|9076","BBA_09076"
3915,4402,"Beaba1|9077","BBA_09077"
5677,11202,"Beaba1|9078","BBA_09078"
12768,14955,"Beaba1|9079","BBA_09079"
18467,18708,"Beaba1|9080","BBA_09080"
19507,21033,"Beaba1|9081","BBA_09081"
21711,22280,"Beaba1|9082","BBA_09082"
23743,25215,"Beaba1|9083","BBA_09083"
25619,27657,"Beaba1|9084","BBA_09084"
28462,30102,"Beaba1|9085","BBA_09085"
30921,33133,"Beaba1|9086","BBA_09086"
33181,34852,"Beaba1|9087","BBA_09087"
35540,36965,"Beaba1|9088","BBA_09088"
39773,40724,"Beaba1|9089","BBA_09089"
47687,48213,"Beaba1|9090","BBA_09090"
48985,50205,"Beaba1|9091","BBA_09091"
50875,53017,"Beaba1|9092","BBA_09092"
54333,54628,"Beaba1|9093","BBA_09093"
56673,58140,"Beaba1|9094","BBA_09094"
58544,60077,"Beaba1|9095","BBA_09095"
62398,65152,"Beaba1|9096","BBA_09096"
66300,66869,"Beaba1|9097","BBA_09097"
67961,69829,"Beaba1|9098","BBA_09098"
83171,84423,"Beaba1|9099","BBA_09099"
86257,87854,"Beaba1|9100","BBA_09100"
87894,89473,"Beaba1|9101","BBA_09101"
90147,90643,"Beaba1|9102","BBA_09102"
90809,91723,"Beaba1|9103","BBA_09103"
93280,94419,"Beaba1|9104","BBA_09104"
96085,96644,"Beaba1|9105","BBA_09105"
97158,97745,"Beaba1|9106","BBA_09106"
98219,99466,"Beaba1|9107","BBA_09107"
100862,101638,"Beaba1|9108","BBA_09108"
102323,104185,"Beaba1|9109","BBA_09109"
105152,106919,"Beaba1|9110","BBA_09110"
109141,110880,"Beaba1|9111","BBA_09111"
111433,112470,"Beaba1|9112","BBA_09112"
112788,113777,"Beaba1|9113","BBA_09113"
118090,118868,"Beaba1|9114","BBA_09114"
119148,120741,"Beaba1|9115","BBA_09115"
122158,123969,"Beaba1|9116","BBA_09116"
125045,125767,"Beaba1|9117","BBA_09117"
125957,127021,"Beaba1|9118","BBA_09118"
127409,128623,"Beaba1|9119","BBA_09119"
129719,130630,"Beaba1|9120","BBA_09120"
131781,132596,"Beaba1|9121","BBA_09121"
133833,134135,"Beaba1|9122","BBA_09122"
135694,140750,"Beaba1|9123","BBA_09123"
141360,142867,"Beaba1|9124","BBA_09124"
143524,145883,"Beaba1|9125","BBA_09125"
146033,146533,"Beaba1|9126","BBA_09126"
146822,150237,"Beaba1|9127","BBA_09127"
152152,154321,"Beaba1|9128","BBA_09128"
154734,156435,"Beaba1|9129","BBA_09129"
159046,160367,"Beaba1|9130","BBA_09130"
160442,160992,"Beaba1|9131","BBA_09131"
4878,5519,"Beaba1|9132","BBA_09132"
8042,9817,"Beaba1|9133","BBA_09133"
10896,11336,"Beaba1|9134","BBA_09134"
14041,15906,"Beaba1|9135","BBA_09135"
16138,17874,"Beaba1|9136","BBA_09136"
18303,19807,"Beaba1|9137","BBA_09137"
22211,23320,"Beaba1|9138","BBA_09138"
27734,29598,"Beaba1|9139","BBA_09139"
30127,31426,"Beaba1|9140","BBA_09140"
33552,34379,"Beaba1|9141","BBA_09141"
35823,36519,"Beaba1|9142","BBA_09142"
37051,39051,"Beaba1|9143","BBA_09143"
40161,40947,"Beaba1|9144","BBA_09144"
41895,46409,"Beaba1|9145","BBA_09145"
46817,48636,"Beaba1|9146","BBA_09146"
50926,53341,"Beaba1|9147","BBA_09147"
54556,55939,"Beaba1|9148","BBA_09148"
56417,61348,"Beaba1|9149","BBA_09149"
62955,64796,"Beaba1|9150","BBA_09150"
69112,76110,"Beaba1|9151","BBA_09151"
76600,77049,"Beaba1|9152","BBA_09152"
80613,83436,"Beaba1|9153","BBA_09153"
84192,87638,"Beaba1|9154","BBA_09154"
91905,92213,"Beaba1|9155","BBA_09155"
94841,95875,"Beaba1|9156","BBA_09156"
97012,97539,"Beaba1|9157","BBA_09157"
100105,101469,"Beaba1|9158","BBA_09158"
102139,104870,"Beaba1|9159","BBA_09159"
105806,107626,"Beaba1|9160","BBA_09160"
108257,109489,"Beaba1|9161","BBA_09161"
110268,112232,"Beaba1|9162","BBA_09162"
120803,122821,"Beaba1|9163","BBA_09163"
125032,126581,"Beaba1|9164","BBA_09164"
126884,127640,"Beaba1|9165","BBA_09165"
127719,129004,"Beaba1|9166","BBA_09166"
129020,129826,"Beaba1|9167","BBA_09167"
130036,131162,"Beaba1|9168","BBA_09168"
135225,137304,"Beaba1|9169","BBA_09169"
138482,140760,"Beaba1|9170","BBA_09170"
141484,141864,"Beaba1|9171","BBA_09171"
143367,143699,"Beaba1|9172","BBA_09172"
2641,3003,"Beaba1|9173","BBA_09173"
5140,6192,"Beaba1|9174","BBA_09174"
6666,7768,"Beaba1|9175","BBA_09175"
8243,10268,"Beaba1|9176","BBA_09176"
12643,13257,"Beaba1|9177","BBA_09177"
14512,15566,"Beaba1|9178","BBA_09178"
16423,17957,"Beaba1|9179","BBA_09179"
18890,19418,"Beaba1|9180","BBA_09180"
19872,21077,"Beaba1|9181","BBA_09181"
22662,25025,"Beaba1|9182","BBA_09182"
26138,28561,"Beaba1|9183","BBA_09183"
29559,31137,"Beaba1|9184","BBA_09184"
32376,32975,"Beaba1|9185","BBA_09185"
33494,34477,"Beaba1|9186","BBA_09186"
34815,35477,"Beaba1|9187","BBA_09187"
36000,38909,"Beaba1|9188","BBA_09188"
42990,44879,"Beaba1|9189","BBA_09189"
45881,47260,"Beaba1|9190","BBA_09190"
49104,50272,"Beaba1|9191","BBA_09191"
62790,64298,"Beaba1|9192","BBA_09192"
66102,66743,"Beaba1|9193","BBA_09193"
68586,69491,"Beaba1|9194","BBA_09194"
69794,72792,"Beaba1|9195","BBA_09195"
75690,76380,"Beaba1|9196","BBA_09196"
77687,80062,"Beaba1|9197","BBA_09197"
80167,81193,"Beaba1|9198","BBA_09198"
83710,84533,"Beaba1|9199","BBA_09199"
87571,87819,"Beaba1|9200","BBA_09200"
89297,90922,"Beaba1|9201","BBA_09201"
92029,93542,"Beaba1|9202","BBA_09202"
93968,94647,"Beaba1|9203","BBA_09203"
96918,97934,"Beaba1|9204","BBA_09204"
100942,101942,"Beaba1|9205","BBA_09205"
105287,106061,"Beaba1|9206","BBA_09206"
108585,110042,"Beaba1|9207","BBA_09207"
110435,112503,"Beaba1|9208","BBA_09208"
113590,114047,"Beaba1|9209","BBA_09209"
115299,116287,"Beaba1|9210","BBA_09210"
117022,118137,"Beaba1|9211","BBA_09211"
119940,120488,"Beaba1|9212","BBA_09212"
123159,124558,"Beaba1|9213","BBA_09213"
124821,125661,"Beaba1|9214","BBA_09214"
126872,127172,"Beaba1|9215","BBA_09215"
127689,128099,"Beaba1|9216","BBA_09216"
482,4338,"Beaba1|9217","BBA_09217"
4974,6814,"Beaba1|9218","BBA_09218"
7210,9590,"Beaba1|9219","BBA_09219"
10157,10955,"Beaba1|9220","BBA_09220"
12485,13453,"Beaba1|9221","BBA_09221"
16119,17529,"Beaba1|9222","BBA_09222"
17912,18678,"Beaba1|9223","BBA_09223"
19540,21501,"Beaba1|9224","BBA_09224"
23560,25096,"Beaba1|9225","BBA_09225"
25235,27179,"Beaba1|9226","BBA_09226"
28572,31122,"Beaba1|9227","BBA_09227"
32564,33562,"Beaba1|9228","BBA_09228"
36097,37239,"Beaba1|9229","BBA_09229"
38161,38449,"Beaba1|9230","BBA_09230"
40466,43123,"Beaba1|9231","BBA_09231"
43860,44517,"Beaba1|9232","BBA_09232"
45894,47285,"Beaba1|9233","BBA_09233"
47554,49098,"Beaba1|9234","BBA_09234"
49932,58050,"Beaba1|9235","BBA_09235"
63171,63698,"Beaba1|9236","BBA_09236"
65514,69523,"Beaba1|9237","BBA_09237"
69849,73538,"Beaba1|9238","BBA_09238"
75303,76229,"Beaba1|9239","BBA_09239"
77429,78866,"Beaba1|9240","BBA_09240"
80354,81589,"Beaba1|9241","BBA_09241"
86005,87307,"Beaba1|9242","BBA_09242"
87665,89296,"Beaba1|9243","BBA_09243"
89771,91489,"Beaba1|9244","BBA_09244"
94406,99974,"Beaba1|9245","BBA_09245"
100388,101614,"Beaba1|9246","BBA_09246"
102258,102874,"Beaba1|9247","BBA_09247"
103242,104322,"Beaba1|9248","BBA_09248"
105123,106019,"Beaba1|9249","BBA_09249"
106702,107883,"Beaba1|9250","BBA_09250"
108126,109096,"Beaba1|9251","BBA_09251"
109920,111794,"Beaba1|9252","BBA_09252"
112508,115295,"Beaba1|9253","BBA_09253"
115417,117761,"Beaba1|9254","BBA_09254"
120453,122180,"Beaba1|9255","BBA_09255"
1568,2701,"Beaba1|9256","BBA_09256"
4060,5247,"Beaba1|9257","BBA_09257"
6338,10385,"Beaba1|9258","BBA_09258"
11319,15719,"Beaba1|9259","BBA_09259"
15806,16810,"Beaba1|9260","BBA_09260"
17419,19000,"Beaba1|9261","BBA_09261"
19123,19857,"Beaba1|9262","BBA_09262"
22490,25872,"Beaba1|9263","BBA_09263"
26452,27909,"Beaba1|9264","BBA_09264"
29406,30671,"Beaba1|9265","BBA_09265"
31397,33517,"Beaba1|9266","BBA_09266"
37591,37834,"Beaba1|9267","BBA_09267"
38893,40213,"Beaba1|9268","BBA_09268"
40361,41779,"Beaba1|9269","BBA_09269"
42634,44111,"Beaba1|9270","BBA_09270"
46541,47236,"Beaba1|9271","BBA_09271"
55927,58484,"Beaba1|9272","BBA_09272"
59870,62788,"Beaba1|9273","BBA_09273"
63324,66716,"Beaba1|9274","BBA_09274"
75152,77602,"Beaba1|9275","BBA_09275"
78551,80060,"Beaba1|9276","BBA_09276"
81161,82387,"Beaba1|9277","BBA_09277"
83990,85783,"Beaba1|9278","BBA_09278"
86016,87192,"Beaba1|9279","BBA_09279"
88381,88825,"Beaba1|9280","BBA_09280"
96188,96721,"Beaba1|9281","BBA_09281"
98776,99246,"Beaba1|9282","BBA_09282"
100031,100591,"Beaba1|9283","BBA_09283"
107743,112725,"Beaba1|9284","BBA_09284"
114526,116003,"Beaba1|9285","BBA_09285"
116916,118298,"Beaba1|9286","BBA_09286"
119760,123503,"Beaba1|9287","BBA_09287"
163,1650,"Beaba1|9288","BBA_09288"
2998,9033,"Beaba1|9289","BBA_09289"
9843,12745,"Beaba1|9290","BBA_09290"
15051,18003,"Beaba1|9291","BBA_09291"
23903,24837,"Beaba1|9292","BBA_09292"
24972,27570,"Beaba1|9293","BBA_09293"
31358,31847,"Beaba1|9294","BBA_09294"
33708,34724,"Beaba1|9295","BBA_09295"
35658,36005,"Beaba1|9296","BBA_09296"
36563,37255,"Beaba1|9297","BBA_09297"
41478,44129,"Beaba1|9298","BBA_09298"
44216,45597,"Beaba1|9299","BBA_09299"
47252,49174,"Beaba1|9300","BBA_09300"
49307,51145,"Beaba1|9301","BBA_09301"
51755,52741,"Beaba1|9302","BBA_09302"
53650,54109,"Beaba1|9303","BBA_09303"
54747,55689,"Beaba1|9304","BBA_09304"
55968,57459,"Beaba1|9305","BBA_09305"
59046,61030,"Beaba1|9306","BBA_09306"
62097,63412,"Beaba1|9307","BBA_09307"
63826,65480,"Beaba1|9308","BBA_09308"
66286,66808,"Beaba1|9309","BBA_09309"
67615,68323,"Beaba1|9310","BBA_09310"
68699,71097,"Beaba1|9311","BBA_09311"
71737,76489,"Beaba1|9312","BBA_09312"
77785,78412,"Beaba1|9313","BBA_09313"
78867,81074,"Beaba1|9314","BBA_09314"
82711,84988,"Beaba1|9315","BBA_09315"
85847,87384,"Beaba1|9316","BBA_09316"
88009,92548,"Beaba1|9317","BBA_09317"
93403,94221,"Beaba1|9318","BBA_09318"
95487,97687,"Beaba1|9319","BBA_09319"
98147,99542,"Beaba1|9320","BBA_09320"
100587,102159,"Beaba1|9321","BBA_09321"
102537,104211,"Beaba1|9322","BBA_09322"
105017,105649,"Beaba1|9323","BBA_09323"
107117,111326,"Beaba1|9324","BBA_09324"
112349,114144,"Beaba1|9325","BBA_09325"
117292,119027,"Beaba1|9326","BBA_09326"
1340,2144,"Beaba1|9327","BBA_09327"
3992,4975,"Beaba1|9328","BBA_09328"
7988,9106,"Beaba1|9329","BBA_09329"
11087,11468,"Beaba1|9330","BBA_09330"
14908,16836,"Beaba1|9331","BBA_09331"
18487,18966,"Beaba1|9332","BBA_09332"
21177,25972,"Beaba1|9333","BBA_09333"
27841,28951,"Beaba1|9334","BBA_09334"
30324,31802,"Beaba1|9335","BBA_09335"
32325,34158,"Beaba1|9336","BBA_09336"
34542,36212,"Beaba1|9337","BBA_09337"
40108,42604,"Beaba1|9338","BBA_09338"
47100,47936,"Beaba1|9339","BBA_09339"
48337,51152,"Beaba1|9340","BBA_09340"
52103,52567,"Beaba1|9341","BBA_09341"
56802,58661,"Beaba1|9342","BBA_09342"
59667,60890,"Beaba1|9343","BBA_09343"
62347,63948,"Beaba1|9344","BBA_09344"
64837,65367,"Beaba1|9345","BBA_09345"
65808,69624,"Beaba1|9346","BBA_09346"
70416,72236,"Beaba1|9347","BBA_09347"
72775,74703,"Beaba1|9348","BBA_09348"
75953,76390,"Beaba1|9349","BBA_09349"
78098,79442,"Beaba1|9350","BBA_09350"
79850,81019,"Beaba1|9351","BBA_09351"
82258,84128,"Beaba1|9352","BBA_09352"
85996,87837,"Beaba1|9353","BBA_09353"
88046,88833,"Beaba1|9354","BBA_09354"
89875,91335,"Beaba1|9355","BBA_09355"
92013,94158,"Beaba1|9356","BBA_09356"
94266,94832,"Beaba1|9357","BBA_09357"
95762,96874,"Beaba1|9358","BBA_09358"
96908,98164,"Beaba1|9359","BBA_09359"
98870,100697,"Beaba1|9360","BBA_09360"
100924,102223,"Beaba1|9361","BBA_09361"
103002,103925,"Beaba1|9362","BBA_09362"
105619,105846,"Beaba1|9363","BBA_09363"
106591,108220,"Beaba1|9364","BBA_09364"
110238,112544,"Beaba1|9365","BBA_09365"
113897,115371,"Beaba1|9366","BBA_09366"
1611,5174,"Beaba1|9367","BBA_09367"
7695,9156,"Beaba1|9368","BBA_09368"
10399,11786,"Beaba1|9369","BBA_09369"
11868,13357,"Beaba1|9370","BBA_09370"
14571,15804,"Beaba1|9371","BBA_09371"
17253,18978,"Beaba1|9372","BBA_09372"
19132,20612,"Beaba1|9373","BBA_09373"
21526,23297,"Beaba1|9374","BBA_09374"
25902,26303,"Beaba1|9375","BBA_09375"
26718,29747,"Beaba1|9376","BBA_09376"
32533,34121,"Beaba1|9377","BBA_09377"
34891,35978,"Beaba1|9378","BBA_09378"
46737,48050,"Beaba1|9379","BBA_09379"
51465,53340,"Beaba1|9380","BBA_09380"
54193,55788,"Beaba1|9381","BBA_09381"
56197,57075,"Beaba1|9382","BBA_09382"
58763,59631,"Beaba1|9383","BBA_09383"
59958,61460,"Beaba1|9384","BBA_09384"
63064,63671,"Beaba1|9385","BBA_09385"
64058,65238,"Beaba1|9386","BBA_09386"
66110,67641,"Beaba1|9387","BBA_09387"
76374,78753,"Beaba1|9388","BBA_09388"
79487,81103,"Beaba1|9389","BBA_09389"
81979,83815,"Beaba1|9390","BBA_09390"
84362,85661,"Beaba1|9391","BBA_09391"
86817,88785,"Beaba1|9392","BBA_09392"
91640,93268,"Beaba1|9393","BBA_09393"
93828,95002,"Beaba1|9394","BBA_09394"
97360,100015,"Beaba1|9395","BBA_09395"
690,2108,"Beaba1|9396","BBA_09396"
4834,5731,"Beaba1|9397","BBA_09397"
8436,9146,"Beaba1|9398","BBA_09398"
10443,10862,"Beaba1|9399","BBA_09399"
12678,13364,"Beaba1|9400","BBA_09400"
14690,15312,"Beaba1|9401","BBA_09401"
16528,17166,"Beaba1|9402","BBA_09402"
18755,19998,"Beaba1|9403","BBA_09403"
25631,25969,"Beaba1|9404","BBA_09404"
28635,29809,"Beaba1|9405","BBA_09405"
30250,34242,"Beaba1|9406","BBA_09406"
34870,36519,"Beaba1|9407","BBA_09407"
37319,38425,"Beaba1|9408","BBA_09408"
38724,39638,"Beaba1|9409","BBA_09409"
40080,41708,"Beaba1|9410","BBA_09410"
43655,45821,"Beaba1|9411","BBA_09411"
46191,49080,"Beaba1|9412","BBA_09412"
51262,53218,"Beaba1|9413","BBA_09413"
54087,54901,"Beaba1|9414","BBA_09414"
54961,58164,"Beaba1|9415","BBA_09415"
58973,60043,"Beaba1|9416","BBA_09416"
61035,62378,"Beaba1|9417","BBA_09417"
62590,63021,"Beaba1|9418","BBA_09418"
65762,67257,"Beaba1|9419","BBA_09419"
67907,70396,"Beaba1|9420","BBA_09420"
70704,71520,"Beaba1|9421","BBA_09421"
73563,74759,"Beaba1|9422","BBA_09422"
77028,77756,"Beaba1|9423","BBA_09423"
78170,80122,"Beaba1|9424","BBA_09424"
80922,81893,"Beaba1|9425","BBA_09425"
83471,88296,"Beaba1|9426","BBA_09426"
91331,92917,"Beaba1|9427","BBA_09427"
93920,96322,"Beaba1|9428","BBA_09428"
632,2197,"Beaba1|9429","BBA_09429"
3634,5296,"Beaba1|9430","BBA_09430"
5501,9877,"Beaba1|9431","BBA_09431"
12298,12877,"Beaba1|9432","BBA_09432"
13011,14575,"Beaba1|9433","BBA_09433"
15028,15843,"Beaba1|9434","BBA_09434"
16783,19893,"Beaba1|9435","BBA_09435"
21387,24601,"Beaba1|9436","BBA_09436"
25145,27346,"Beaba1|9437","BBA_09437"
27896,28899,"Beaba1|9438","BBA_09438"
30597,32003,"Beaba1|9439","BBA_09439"
32217,32774,"Beaba1|9440","BBA_09440"
34022,34373,"Beaba1|9441","BBA_09441"
36232,37560,"Beaba1|9442","BBA_09442"
38237,39942,"Beaba1|9443","BBA_09443"
41051,41734,"Beaba1|9444","BBA_09444"
43464,44337,"Beaba1|9445","BBA_09445"
46013,47401,"Beaba1|9446","BBA_09446"
48653,49342,"Beaba1|9447","BBA_09447"
50000,51688,"Beaba1|9448","BBA_09448"
53014,54075,"Beaba1|9449","BBA_09449"
54856,55641,"Beaba1|9450","BBA_09450"
56149,58418,"Beaba1|9451","BBA_09451"
58766,61174,"Beaba1|9452","BBA_09452"
61930,62364,"Beaba1|9453","BBA_09453"
64622,65562,"Beaba1|9454","BBA_09454"
65761,66577,"Beaba1|9455","BBA_09455"
69466,70496,"Beaba1|9456","BBA_09456"
71144,72220,"Beaba1|9457","BBA_09457"
76492,76779,"Beaba1|9458","BBA_09458"
83043,84190,"Beaba1|9459","BBA_09459"
88443,90688,"Beaba1|9460","BBA_09460"
90963,91799,"Beaba1|9461","BBA_09461"
92312,93112,"Beaba1|9462","BBA_09462"
95029,95783,"Beaba1|9463","BBA_09463"
96253,96774,"Beaba1|9464","BBA_09464"
96809,99139,"Beaba1|9465","BBA_09465"
99481,99876,"Beaba1|9466","BBA_09466"
4728,6143,"Beaba1|9467","BBA_09467"
6572,11433,"Beaba1|9468","BBA_09468"
12660,13142,"Beaba1|9469","BBA_09469"
15347,16385,"Beaba1|9470","BBA_09470"
18453,19778,"Beaba1|9471","BBA_09471"
20039,21491,"Beaba1|9472","BBA_09472"
22231,25053,"Beaba1|9473","BBA_09473"
26854,28461,"Beaba1|9474","BBA_09474"
28941,29606,"Beaba1|9475","BBA_09475"
29809,31341,"Beaba1|9476","BBA_09476"
32045,33815,"Beaba1|9477","BBA_09477"
34368,35411,"Beaba1|9478","BBA_09478"
36323,37627,"Beaba1|9479","BBA_09479"
38033,38530,"Beaba1|9480","BBA_09480"
38857,41036,"Beaba1|9481","BBA_09481"
43892,45376,"Beaba1|9482","BBA_09482"
45739,46616,"Beaba1|9483","BBA_09483"
46981,47488,"Beaba1|9484","BBA_09484"
51295,53103,"Beaba1|9485","BBA_09485"
66526,68165,"Beaba1|9486","BBA_09486"
72075,72622,"Beaba1|9487","BBA_09487"
76900,77244,"Beaba1|9488","BBA_09488"
80719,81504,"Beaba1|9489","BBA_09489"
82898,84718,"Beaba1|9490","BBA_09490"
85484,87086,"Beaba1|9491","BBA_09491"
88072,89526,"Beaba1|9492","BBA_09492"
90265,91525,"Beaba1|9493","BBA_09493"
91888,93353,"Beaba1|9494","BBA_09494"
93602,94543,"Beaba1|9495","BBA_09495"
915,1403,"Beaba1|9496","BBA_09496"
1557,2214,"Beaba1|9497","BBA_09497"
2679,3667,"Beaba1|9498","BBA_09498"
6186,6608,"Beaba1|9499","BBA_09499"
8275,11486,"Beaba1|9500","BBA_09500"
12875,13849,"Beaba1|9501","BBA_09501"
15298,17523,"Beaba1|9502","BBA_09502"
20845,26071,"Beaba1|9503","BBA_09503"
27263,28927,"Beaba1|9504","BBA_09504"
29865,33403,"Beaba1|9505","BBA_09505"
43128,45587,"Beaba1|9506","BBA_09506"
46417,48497,"Beaba1|9507","BBA_09507"
48853,49714,"Beaba1|9508","BBA_09508"
51253,52399,"Beaba1|9509","BBA_09509"
52810,53865,"Beaba1|9510","BBA_09510"
54707,55651,"Beaba1|9511","BBA_09511"
56207,58038,"Beaba1|9512","BBA_09512"
59080,60296,"Beaba1|9513","BBA_09513"
61821,66100,"Beaba1|9514","BBA_09514"
67154,68845,"Beaba1|9515","BBA_09515"
69471,70532,"Beaba1|9516","BBA_09516"
71282,75185,"Beaba1|9517","BBA_09517"
77799,78185,"Beaba1|9518","BBA_09518"
78399,79376,"Beaba1|9519","BBA_09519"
80193,81986,"Beaba1|9520","BBA_09520"
84684,85691,"Beaba1|9521","BBA_09521"
86622,87604,"Beaba1|9522","BBA_09522"
87948,89320,"Beaba1|9523","BBA_09523"
91037,92870,"Beaba1|9524","BBA_09524"
1584,3152,"Beaba1|9525","BBA_09525"
3915,5653,"Beaba1|9526","BBA_09526"
6005,8445,"Beaba1|9527","BBA_09527"
8685,9482,"Beaba1|9528","BBA_09528"
15434,16932,"Beaba1|9529","BBA_09529"
17641,21424,"Beaba1|9530","BBA_09530"
23946,24956,"Beaba1|9531","BBA_09531"
25528,28574,"Beaba1|9532","BBA_09532"
33831,36177,"Beaba1|9533","BBA_09533"
36703,37020,"Beaba1|9534","BBA_09534"
37347,39161,"Beaba1|9535","BBA_09535"
41495,47175,"Beaba1|9536","BBA_09536"
50575,52618,"Beaba1|9537","BBA_09537"
52848,54120,"Beaba1|9538","BBA_09538"
56213,56968,"Beaba1|9539","BBA_09539"
61612,63394,"Beaba1|9540","BBA_09540"
63711,64164,"Beaba1|9541","BBA_09541"
70031,72705,"Beaba1|9542","BBA_09542"
74070,75797,"Beaba1|9543","BBA_09543"
76595,76990,"Beaba1|9544","BBA_09544"
77587,80408,"Beaba1|9545","BBA_09545"
80943,82540,"Beaba1|9546","BBA_09546"
83704,84453,"Beaba1|9547","BBA_09547"
88159,88497,"Beaba1|9548","BBA_09548"
88986,90314,"Beaba1|9549","BBA_09549"
90538,91177,"Beaba1|9550","BBA_09550"
91536,93342,"Beaba1|9551","BBA_09551"
2529,4150,"Beaba1|9552","BBA_09552"
5664,7238,"Beaba1|9553","BBA_09553"
8155,8483,"Beaba1|9554","BBA_09554"
13633,14123,"Beaba1|9555","BBA_09555"
17082,17776,"Beaba1|9556","BBA_09556"
19217,20119,"Beaba1|9557","BBA_09557"
20480,22323,"Beaba1|9558","BBA_09558"
24268,24783,"Beaba1|9559","BBA_09559"
26912,27920,"Beaba1|9560","BBA_09560"
31557,33563,"Beaba1|9561","BBA_09561"
36181,37121,"Beaba1|9562","BBA_09562"
38269,39033,"Beaba1|9563","BBA_09563"
39729,40489,"Beaba1|9564","BBA_09564"
41915,42690,"Beaba1|9565","BBA_09565"
45369,45866,"Beaba1|9566","BBA_09566"
46067,46657,"Beaba1|9567","BBA_09567"
48333,49473,"Beaba1|9568","BBA_09568"
51118,51991,"Beaba1|9569","BBA_09569"
59890,60961,"Beaba1|9570","BBA_09570"
63289,64084,"Beaba1|9571","BBA_09571"
64823,66137,"Beaba1|9572","BBA_09572"
71399,73325,"Beaba1|9573","BBA_09573"
76611,78284,"Beaba1|9574","BBA_09574"
81161,82188,"Beaba1|9575","BBA_09575"
82675,83589,"Beaba1|9576","BBA_09576"
83904,85262,"Beaba1|9577","BBA_09577"
86913,88573,"Beaba1|9578","BBA_09578"
89680,90706,"Beaba1|9579","BBA_09579"
4039,4513,"Beaba1|9580","BBA_09580"
6019,8839,"Beaba1|9581","BBA_09581"
9648,10652,"Beaba1|9582","BBA_09582"
14335,16290,"Beaba1|9583","BBA_09583"
16515,17778,"Beaba1|9584","BBA_09584"
23986,28471,"Beaba1|9585","BBA_09585"
29485,31292,"Beaba1|9586","BBA_09586"
33271,34975,"Beaba1|9587","BBA_09587"
35971,37619,"Beaba1|9588","BBA_09588"
