proteinId	Cmax	Cmax_pos	Ymax	Ymax_pos	Smax	Smax_pos	Smean	D	signal_predicted	Dmaxcut	networks_used	SSP
Beaba1|7407	0.111	23	0.169	11	0.333	4	0.232	0.203	N	0.45	SignalP-noTM	N
Beaba1|7408	0.207	24	0.227	24	0.421	5	0.25	0.24	N	0.45	SignalP-noTM	N
Beaba1|7409	0.115	22	0.105	22	0.111	45	0.095	0.1	N	0.45	SignalP-noTM	N
Beaba1|741	0.113	59	0.106	28	0.125	20	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|7410	0.12	25	0.128	25	0.236	6	0.134	0.131	N	0.45	SignalP-noTM	N
Beaba1|7411	0.143	17	0.147	17	0.196	14	0.153	0.15	N	0.45	SignalP-noTM	N
Beaba1|7412	0.504	17	0.693	17	0.972	12	0.95	0.832	Y	0.45	SignalP-noTM	N
Beaba1|7413	0.123	51	0.108	51	0.116	50	0.093	0.1	N	0.45	SignalP-noTM	N
Beaba1|7414	0.111	27	0.107	12	0.12	1	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|7415	0.118	20	0.121	20	0.154	8	0.12	0.12	N	0.45	SignalP-noTM	N
Beaba1|7416	0.196	21	0.151	21	0.181	20	0.116	0.132	N	0.45	SignalP-noTM	N
Beaba1|7417	0.126	67	0.112	67	0.121	21	0.1	0.105	N	0.45	SignalP-noTM	N
Beaba1|7418	0.113	44	0.129	44	0.247	39	0.132	0.131	N	0.45	SignalP-noTM	N
Beaba1|7419	0.237	22	0.281	22	0.5	15	0.333	0.309	N	0.45	SignalP-noTM	N
Beaba1|742	0.544	20	0.258	20	0.199	18	0.124	0.186	N	0.45	SignalP-noTM	N
Beaba1|7420	0.141	31	0.132	31	0.177	29	0.127	0.129	N	0.45	SignalP-noTM	N
Beaba1|7421	0.282	28	0.199	28	0.234	26	0.135	0.173	N	0.5	SignalP-TM	N
Beaba1|7422	0.133	30	0.134	16	0.207	4	0.158	0.147	N	0.45	SignalP-noTM	N
Beaba1|7423	0.111	34	0.103	34	0.114	55	0.098	0.1	N	0.45	SignalP-noTM	N
Beaba1|7424	0.118	19	0.11	19	0.136	28	0.098	0.104	N	0.45	SignalP-noTM	N
Beaba1|7425	0.111	41	0.112	41	0.123	36	0.1	0.105	N	0.45	SignalP-noTM	N
Beaba1|7426	0.113	25	0.117	48	0.165	50	0.111	0.114	N	0.45	SignalP-noTM	N
Beaba1|7427	0.69	18	0.777	18	0.909	15	0.88	0.833	Y	0.45	SignalP-noTM	Y
Beaba1|7428	0.189	34	0.247	34	0.432	18	0.322	0.277	N	0.5	SignalP-TM	N
Beaba1|7429	0.152	22	0.192	22	0.394	2	0.24	0.218	N	0.45	SignalP-noTM	N
Beaba1|743	0.517	30	0.679	30	0.96	10	0.897	0.797	Y	0.45	SignalP-noTM	N
Beaba1|7430	0.114	16	0.112	11	0.127	1	0.099	0.105	N	0.45	SignalP-noTM	N
Beaba1|7431	0.186	19	0.255	19	0.513	12	0.342	0.302	N	0.45	SignalP-noTM	N
Beaba1|7432	0.11	21	0.106	21	0.113	13	0.104	0.105	N	0.45	SignalP-noTM	N
Beaba1|7433	0.215	23	0.188	23	0.205	21	0.164	0.175	N	0.45	SignalP-noTM	N
Beaba1|7434	0.113	65	0.106	48	0.169	68	0.099	0.103	N	0.5	SignalP-TM	N
Beaba1|7435	0.27	39	0.166	39	0.145	5	0.107	0.135	N	0.45	SignalP-noTM	N
Beaba1|7436	0.111	43	0.108	43	0.119	29	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7437	0.124	51	0.114	51	0.174	46	0.101	0.107	N	0.45	SignalP-noTM	N
Beaba1|7438	0.111	56	0.107	12	0.115	1	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7439	0.503	21	0.675	21	0.961	14	0.906	0.8	Y	0.45	SignalP-noTM	N
Beaba1|744	0.108	19	0.104	64	0.117	55	0.099	0.101	N	0.45	SignalP-noTM	N
Beaba1|7440	0.117	34	0.122	70	0.176	58	0.11	0.118	N	0.5	SignalP-TM	N
Beaba1|7441	0.171	39	0.131	39	0.12	38	0.103	0.116	N	0.45	SignalP-noTM	N
Beaba1|7442	0.152	65	0.133	65	0.159	50	0.116	0.124	N	0.45	SignalP-noTM	N
Beaba1|7443	0.139	56	0.14	11	0.211	1	0.173	0.158	N	0.45	SignalP-noTM	N
Beaba1|7444	0.184	20	0.194	20	0.27	18	0.202	0.198	N	0.45	SignalP-noTM	N
Beaba1|7445	0.109	19	0.147	12	0.279	1	0.144	0.146	N	0.45	SignalP-noTM	N
Beaba1|7446	0.108	50	0.104	40	0.115	49	0.094	0.098	N	0.45	SignalP-noTM	N
Beaba1|7447	0.119	24	0.156	14	0.32	14	0.203	0.181	N	0.45	SignalP-noTM	N
Beaba1|7448	0.236	25	0.229	25	0.382	4	0.223	0.226	N	0.45	SignalP-noTM	N
Beaba1|7449	0.109	44	0.112	12	0.132	6	0.116	0.115	N	0.45	SignalP-noTM	N
Beaba1|745	0.511	19	0.672	19	0.951	9	0.877	0.782	Y	0.45	SignalP-noTM	N
Beaba1|7450	0.149	32	0.118	32	0.137	31	0.095	0.106	N	0.45	SignalP-noTM	N
Beaba1|7451	0.111	27	0.129	14	0.22	12	0.154	0.143	N	0.45	SignalP-noTM	N
Beaba1|7452	0.208	33	0.274	33	0.632	3	0.451	0.345	N	0.5	SignalP-TM	N
Beaba1|7453	0.221	20	0.313	20	0.595	15	0.433	0.378	N	0.45	SignalP-noTM	N
Beaba1|7454	0.311	52	0.11	52	0.141	21	0.071	0.095	N	0.5	SignalP-TM	N
Beaba1|7455	0.11	42	0.109	26	0.122	38	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|7456	0.125	53	0.123	70	0.194	59	0.091	0.11	N	0.5	SignalP-TM	N
Beaba1|7457	0.155	22	0.147	16	0.187	12	0.144	0.146	N	0.5	SignalP-TM	N
Beaba1|7458	0.353	19	0.542	19	0.93	5	0.839	0.703	Y	0.45	SignalP-noTM	N
Beaba1|7459	0.108	46	0.107	46	0.118	2	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|746	0.108	23	0.114	13	0.184	11	0.13	0.123	N	0.45	SignalP-noTM	N
Beaba1|7460	0.14	21	0.126	21	0.139	3	0.114	0.119	N	0.45	SignalP-noTM	N
Beaba1|7461	0.179	37	0.136	37	0.129	35	0.105	0.119	N	0.45	SignalP-noTM	N
Beaba1|7462	0.123	31	0.111	31	0.12	28	0.103	0.107	N	0.45	SignalP-noTM	N
Beaba1|7463	0.115	22	0.114	12	0.145	1	0.109	0.111	N	0.45	SignalP-noTM	N
Beaba1|7464	0.467	17	0.245	17	0.163	9	0.13	0.183	N	0.45	SignalP-noTM	N
Beaba1|7465	0.11	22	0.113	22	0.164	13	0.117	0.115	N	0.45	SignalP-noTM	N
Beaba1|7466	0.109	50	0.104	12	0.122	35	0.107	0.106	N	0.45	SignalP-noTM	N
Beaba1|7467	0.109	37	0.104	37	0.111	39	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|7468	0.11	68	0.11	11	0.127	1	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|7469	0.107	59	0.107	33	0.125	13	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|747	0.124	21	0.148	11	0.263	1	0.166	0.158	N	0.45	SignalP-noTM	N
Beaba1|7470	0.113	21	0.113	35	0.145	28	0.111	0.112	N	0.45	SignalP-noTM	N
Beaba1|7471	0.191	24	0.155	24	0.2	1	0.128	0.141	N	0.45	SignalP-noTM	N
Beaba1|7472	0.118	62	0.115	22	0.136	43	0.113	0.114	N	0.45	SignalP-noTM	N
Beaba1|7473	0.139	34	0.117	34	0.137	33	0.103	0.109	N	0.45	SignalP-noTM	N
Beaba1|7474	0.109	16	0.114	16	0.146	50	0.118	0.116	N	0.45	SignalP-noTM	N
Beaba1|7475	0.114	28	0.11	28	0.148	5	0.109	0.109	N	0.45	SignalP-noTM	N
Beaba1|7476	0.144	20	0.142	20	0.193	16	0.139	0.14	N	0.45	SignalP-noTM	N
Beaba1|7477	0.488	18	0.659	18	0.925	3	0.885	0.781	Y	0.45	SignalP-noTM	N
Beaba1|7478	0.113	27	0.106	27	0.109	14	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|7479	0.275	21	0.327	21	0.545	14	0.387	0.359	N	0.45	SignalP-noTM	N
Beaba1|748	0.114	24	0.113	12	0.162	2	0.119	0.115	N	0.5	SignalP-TM	N
Beaba1|7480	0.108	59	0.107	15	0.133	4	0.104	0.106	N	0.45	SignalP-noTM	N
Beaba1|7481	0.188	22	0.247	22	0.402	17	0.315	0.274	N	0.5	SignalP-TM	N
Beaba1|7482	0.125	39	0.166	11	0.306	2	0.208	0.189	N	0.45	SignalP-noTM	N
Beaba1|7483	0.129	39	0.115	39	0.113	26	0.101	0.107	N	0.45	SignalP-noTM	N
Beaba1|7484	0.111	43	0.107	43	0.115	25	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7485	0.172	61	0.137	61	0.145	36	0.104	0.119	N	0.45	SignalP-noTM	N
Beaba1|7486	0.185	18	0.26	18	0.545	3	0.348	0.308	N	0.45	SignalP-noTM	N
Beaba1|7487	0.118	38	0.108	38	0.112	23	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|7488	0.122	20	0.114	20	0.121	10	0.104	0.109	N	0.45	SignalP-noTM	N
Beaba1|7489	0.115	28	0.125	11	0.178	2	0.127	0.126	N	0.45	SignalP-noTM	N
Beaba1|749	0.199	22	0.135	22	0.122	34	0.091	0.111	N	0.45	SignalP-noTM	N
Beaba1|7490	0.153	19	0.159	19	0.226	16	0.164	0.162	N	0.45	SignalP-noTM	N
Beaba1|7491	0.109	24	0.113	16	0.145	12	0.116	0.115	N	0.45	SignalP-noTM	N
Beaba1|7492	0.114	45	0.128	12	0.176	1	0.127	0.128	N	0.45	SignalP-noTM	N
Beaba1|7493	0.108	28	0.103	40	0.114	32	0.098	0.1	N	0.45	SignalP-noTM	N
Beaba1|7494	0.464	23	0.641	23	0.958	14	0.885	0.773	Y	0.45	SignalP-noTM	N
Beaba1|7495	0.107	70	0.148	70	0.319	69	0.124	0.138	N	0.5	SignalP-TM	N
Beaba1|7496	0.756	20	0.798	20	0.898	16	0.849	0.826	Y	0.45	SignalP-noTM	Y
Beaba1|7497	0.112	25	0.138	11	0.249	3	0.187	0.164	N	0.45	SignalP-noTM	N
Beaba1|7498	0.154	69	0.123	69	0.126	34	0.098	0.109	N	0.45	SignalP-noTM	N
Beaba1|7499	0.128	24	0.107	24	0.114	60	0.09	0.098	N	0.45	SignalP-noTM	N
Beaba1|75	0.119	33	0.109	33	0.126	38	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|750	0.112	62	0.111	50	0.13	39	0.101	0.105	N	0.45	SignalP-noTM	N
Beaba1|7500	0.129	60	0.134	17	0.25	14	0.155	0.145	N	0.45	SignalP-noTM	N
Beaba1|7501	0.539	20	0.682	20	0.902	4	0.861	0.779	Y	0.45	SignalP-noTM	Y
Beaba1|7502	0.109	65	0.117	23	0.153	15	0.126	0.122	N	0.45	SignalP-noTM	N
Beaba1|7503	0.245	17	0.218	17	0.259	15	0.2	0.208	N	0.45	SignalP-noTM	N
Beaba1|7504	0.161	24	0.133	24	0.139	39	0.111	0.121	N	0.45	SignalP-noTM	N
Beaba1|7505	0.428	17	0.618	17	0.925	1	0.88	0.759	Y	0.45	SignalP-noTM	Y
Beaba1|7506	0.111	50	0.111	30	0.135	29	0.111	0.111	N	0.45	SignalP-noTM	N
Beaba1|7507	0.118	21	0.122	21	0.149	1	0.123	0.123	N	0.45	SignalP-noTM	N
Beaba1|7508	0.109	17	0.119	69	0.166	64	0.104	0.113	N	0.5	SignalP-TM	N
Beaba1|7509	0.131	18	0.131	18	0.291	15	0.133	0.132	N	0.45	SignalP-noTM	N
Beaba1|751	0.123	30	0.117	12	0.15	1	0.118	0.118	N	0.45	SignalP-noTM	N
Beaba1|7510	0.187	51	0.139	51	0.163	6	0.108	0.122	N	0.45	SignalP-noTM	N
Beaba1|7511	0.111	22	0.118	12	0.148	1	0.115	0.116	N	0.45	SignalP-noTM	N
Beaba1|7512	0.111	24	0.104	53	0.115	3	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|7513	0.109	60	0.105	60	0.119	44	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|7514	0.159	18	0.161	18	0.238	9	0.163	0.162	N	0.45	SignalP-noTM	N
Beaba1|7515	0.125	23	0.16	11	0.304	1	0.191	0.177	N	0.45	SignalP-noTM	N
Beaba1|7516	0.111	68	0.108	68	0.119	4	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|7517	0.315	41	0.223	41	0.274	38	0.145	0.181	N	0.45	SignalP-noTM	N
Beaba1|7518	0.114	67	0.109	12	0.131	9	0.111	0.11	N	0.45	SignalP-noTM	N
Beaba1|7519	0.347	23	0.527	23	0.952	9	0.801	0.675	Y	0.45	SignalP-noTM	N
Beaba1|752	0.11	37	0.107	37	0.139	9	0.103	0.105	N	0.45	SignalP-noTM	N
Beaba1|7520	0.112	23	0.109	23	0.124	30	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|7521	0.356	25	0.269	25	0.609	1	0.318	0.288	N	0.5	SignalP-TM	N
Beaba1|7522	0.182	46	0.139	46	0.164	25	0.102	0.119	N	0.45	SignalP-noTM	N
Beaba1|7523	0.157	18	0.262	18	0.573	2	0.453	0.339	N	0.5	SignalP-TM	N
Beaba1|7524	0.138	58	0.116	58	0.12	24	0.101	0.108	N	0.45	SignalP-noTM	N
Beaba1|7525	0.226	50	0.117	23	0.167	52	0.107	0.113	N	0.5	SignalP-TM	N
Beaba1|7526	0.796	23	0.802	23	0.88	7	0.807	0.805	Y	0.45	SignalP-noTM	N
Beaba1|7527	0.176	57	0.133	57	0.134	1	0.103	0.117	N	0.45	SignalP-noTM	N
Beaba1|7528	0.708	18	0.82	18	0.967	3	0.945	0.887	Y	0.45	SignalP-noTM	N
Beaba1|7529	0.797	25	0.808	25	0.942	4	0.828	0.819	Y	0.45	SignalP-noTM	N
Beaba1|753	0.112	28	0.107	28	0.119	22	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7530	0.628	21	0.658	21	0.806	3	0.683	0.672	Y	0.45	SignalP-noTM	N
Beaba1|7531	0.176	23	0.156	51	0.281	50	0.131	0.142	N	0.45	SignalP-noTM	N
Beaba1|7532	0.117	21	0.121	11	0.17	1	0.122	0.122	N	0.45	SignalP-noTM	N
Beaba1|7533	0.111	69	0.107	38	0.118	17	0.104	0.106	N	0.45	SignalP-noTM	N
Beaba1|7534	0.457	17	0.585	17	0.83	8	0.767	0.683	Y	0.45	SignalP-noTM	N
Beaba1|7535	0.111	24	0.14	11	0.245	1	0.136	0.138	N	0.45	SignalP-noTM	N
Beaba1|7536	0.119	19	0.117	19	0.168	16	0.115	0.116	N	0.45	SignalP-noTM	N
Beaba1|7537	0.108	49	0.107	49	0.123	29	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|7538	0.119	66	0.108	23	0.12	17	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|7539	0.112	29	0.109	12	0.161	2	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|754	0.113	37	0.11	13	0.123	1	0.111	0.11	N	0.45	SignalP-noTM	N
Beaba1|7540	0.276	19	0.355	19	0.633	15	0.443	0.403	N	0.45	SignalP-noTM	N
Beaba1|7541	0.144	17	0.116	17	0.115	38	0.091	0.102	N	0.45	SignalP-noTM	N
Beaba1|7542	0.109	55	0.105	55	0.113	7	0.102	0.103	N	0.45	SignalP-noTM	N
Beaba1|7543	0.118	27	0.127	55	0.233	45	0.116	0.123	N	0.5	SignalP-TM	N
Beaba1|7544	0.115	39	0.107	39	0.119	46	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7545	0.442	24	0.377	24	0.41	15	0.322	0.347	N	0.45	SignalP-noTM	N
Beaba1|7546	0.203	28	0.29	28	0.6	15	0.414	0.34	N	0.5	SignalP-TM	N
Beaba1|7547	0.126	17	0.108	17	0.116	55	0.092	0.099	N	0.45	SignalP-noTM	N
Beaba1|7548	0.127	18	0.111	18	0.128	12	0.1	0.105	N	0.45	SignalP-noTM	N
Beaba1|7549	0.175	54	0.209	54	0.328	52	0.139	0.181	N	0.5	SignalP-TM	N
Beaba1|755	0.11	45	0.113	12	0.155	6	0.127	0.12	N	0.45	SignalP-noTM	N
Beaba1|7550	0.123	63	0.111	63	0.147	6	0.105	0.108	N	0.45	SignalP-noTM	N
Beaba1|7551	0.757	37	0.599	37	0.66	19	0.435	0.533	Y	0.5	SignalP-TM	N
Beaba1|7552	0.131	34	0.161	18	0.299	13	0.233	0.2	N	0.45	SignalP-noTM	N
Beaba1|7553	0.114	49	0.105	70	0.113	24	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|7554	0.426	38	0.289	38	0.29	21	0.177	0.244	N	0.5	SignalP-TM	N
Beaba1|7555	0.111	48	0.109	14	0.127	8	0.114	0.112	N	0.45	SignalP-noTM	N
Beaba1|7556	0.211	20	0.143	20	0.209	48	0.096	0.118	N	0.45	SignalP-noTM	N
Beaba1|7557	0.182	19	0.197	19	0.265	1	0.2	0.198	N	0.45	SignalP-noTM	N
Beaba1|7558	0.109	17	0.107	59	0.122	46	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|7559	0.416	20	0.55	20	0.838	6	0.714	0.639	Y	0.45	SignalP-noTM	N
Beaba1|756	0.109	58	0.107	58	0.133	39	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|7560	0.702	17	0.799	17	0.938	1	0.899	0.853	Y	0.45	SignalP-noTM	Y
Beaba1|7561	0.114	26	0.109	36	0.123	31	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|7562	0.112	28	0.103	28	0.127	6	0.097	0.1	N	0.45	SignalP-noTM	N
Beaba1|7563	0.109	5	0.151	11	0.26	1	0.175	0.164	N	0.45	SignalP-noTM	N
Beaba1|7564	0.108	37	0.104	23	0.126	6	0.101	0.102	N	0.45	SignalP-noTM	N
Beaba1|7565	0.112	33	0.145	11	0.215	1	0.161	0.154	N	0.45	SignalP-noTM	N
Beaba1|7566	0.109	39	0.11	12	0.133	3	0.113	0.111	N	0.45	SignalP-noTM	N
Beaba1|7567	0.112	23	0.12	11	0.16	1	0.114	0.117	N	0.45	SignalP-noTM	N
Beaba1|7568	0.279	49	0.223	49	0.302	44	0.141	0.179	N	0.45	SignalP-noTM	N
Beaba1|7569	0.112	44	0.11	59	0.176	42	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|757	0.121	70	0.14	13	0.196	1	0.138	0.139	N	0.45	SignalP-noTM	N
Beaba1|7570	0.155	40	0.127	53	0.135	39	0.102	0.114	N	0.45	SignalP-noTM	N
Beaba1|7571	0.176	48	0.133	48	0.168	1	0.103	0.117	N	0.45	SignalP-noTM	N
Beaba1|7572	0.132	48	0.147	48	0.43	43	0.14	0.143	N	0.45	SignalP-noTM	N
Beaba1|7573	0.208	19	0.221	19	0.359	17	0.235	0.228	N	0.45	SignalP-noTM	N
Beaba1|7574	0.727	17	0.761	17	0.883	14	0.818	0.792	Y	0.45	SignalP-noTM	Y
Beaba1|7575	0.398	18	0.349	18	0.427	1	0.271	0.307	N	0.45	SignalP-noTM	N
Beaba1|7576	0.167	51	0.148	51	0.204	19	0.124	0.138	N	0.5	SignalP-TM	N
Beaba1|7577	0.134	52	0.115	52	0.12	51	0.098	0.106	N	0.45	SignalP-noTM	N
Beaba1|7578	0.737	24	0.775	24	0.917	4	0.819	0.799	Y	0.45	SignalP-noTM	N
Beaba1|7579	0.14	18	0.143	18	0.227	16	0.145	0.144	N	0.45	SignalP-noTM	N
Beaba1|758	0.471	49	0.215	49	0.381	3	0.161	0.194	N	0.5	SignalP-TM	N
Beaba1|7580	0.22	23	0.378	23	0.819	1	0.665	0.493	N	0.5	SignalP-TM	N
Beaba1|7581	0.146	36	0.137	36	0.273	26	0.132	0.134	N	0.45	SignalP-noTM	N
Beaba1|7582	0.111	63	0.107	39	0.134	23	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|7583	0.109	32	0.109	32	0.126	13	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|7584	0.511	51	0.302	51	0.283	34	0.143	0.216	N	0.45	SignalP-noTM	N
Beaba1|7585	0.548	20	0.684	18	0.955	1	0.898	0.8	Y	0.45	SignalP-noTM	N
Beaba1|7586	0.108	41	0.107	11	0.121	2	0.106	0.107	N	0.45	SignalP-noTM	N
Beaba1|7587	0.162	19	0.195	19	0.362	17	0.23	0.213	N	0.45	SignalP-noTM	N
Beaba1|7588	0.115	45	0.117	45	0.229	38	0.114	0.115	N	0.45	SignalP-noTM	N
Beaba1|7589	0.116	20	0.116	11	0.141	5	0.12	0.118	N	0.45	SignalP-noTM	N
Beaba1|759	0.117	13	0.127	13	0.153	1	0.124	0.125	N	0.45	SignalP-noTM	N
Beaba1|7590	0.111	65	0.108	65	0.118	51	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|7591	0.132	26	0.116	26	0.137	3	0.105	0.11	N	0.45	SignalP-noTM	N
Beaba1|7592	0.113	23	0.141	11	0.226	1	0.149	0.146	N	0.45	SignalP-noTM	N
Beaba1|7593	0.115	21	0.103	58	0.111	3	0.095	0.099	N	0.45	SignalP-noTM	N
Beaba1|7594	0.487	19	0.576	19	0.754	2	0.665	0.624	Y	0.45	SignalP-noTM	Y
Beaba1|7595	0.108	58	0.107	58	0.117	42	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|7596	0.119	43	0.171	11	0.4	1	0.235	0.196	N	0.5	SignalP-TM	N
Beaba1|7597	0.33	17	0.542	17	0.931	11	0.891	0.731	Y	0.45	SignalP-noTM	Y
Beaba1|7598	0.129	18	0.134	18	0.19	4	0.136	0.135	N	0.45	SignalP-noTM	N
Beaba1|7599	0.109	41	0.105	55	0.109	32	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|76	0.736	19	0.805	19	0.929	8	0.882	0.846	Y	0.45	SignalP-noTM	N
Beaba1|760	0.111	32	0.103	12	0.128	2	0.1	0.101	N	0.45	SignalP-noTM	N
Beaba1|7600	0.404	17	0.587	17	0.92	2	0.835	0.721	Y	0.45	SignalP-noTM	Y
Beaba1|7601	0.247	22	0.283	22	0.637	21	0.322	0.304	N	0.45	SignalP-noTM	N
Beaba1|7602	0.116	33	0.122	12	0.164	1	0.125	0.124	N	0.45	SignalP-noTM	N
Beaba1|7603	0.129	22	0.112	22	0.144	21	0.098	0.104	N	0.45	SignalP-noTM	N
Beaba1|7604	0.116	24	0.112	24	0.134	42	0.108	0.11	N	0.45	SignalP-noTM	N
Beaba1|7605	0.126	30	0.149	14	0.248	2	0.198	0.175	N	0.45	SignalP-noTM	N
Beaba1|7606	0.115	50	0.118	50	0.168	45	0.11	0.113	N	0.45	SignalP-noTM	N
Beaba1|7607	0.111	24	0.105	35	0.127	69	0.09	0.099	N	0.5	SignalP-TM	N
Beaba1|7608	0.14	25	0.147	25	0.274	4	0.159	0.153	N	0.45	SignalP-noTM	N
Beaba1|7609	0.108	58	0.106	67	0.118	24	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|761	0.138	33	0.192	12	0.434	1	0.306	0.238	N	0.5	SignalP-TM	N
Beaba1|7610	0.113	17	0.143	12	0.23	1	0.161	0.153	N	0.45	SignalP-noTM	N
Beaba1|7611	0.116	32	0.112	32	0.148	31	0.107	0.109	N	0.45	SignalP-noTM	N
Beaba1|7612	0.202	57	0.275	57	0.615	41	0.325	0.295	N	0.5	SignalP-TM	N
Beaba1|7613	0.126	30	0.166	11	0.332	6	0.262	0.205	N	0.5	SignalP-TM	N
Beaba1|7614	0.122	66	0.125	66	0.171	65	0.109	0.118	N	0.5	SignalP-TM	N
Beaba1|7615	0.11	63	0.112	13	0.135	11	0.112	0.112	N	0.45	SignalP-noTM	N
Beaba1|7616	0.112	57	0.111	57	0.13	37	0.103	0.107	N	0.45	SignalP-noTM	N
Beaba1|7617	0.626	19	0.741	19	0.933	15	0.881	0.817	Y	0.45	SignalP-noTM	N
Beaba1|7618	0.128	26	0.127	13	0.191	7	0.153	0.141	N	0.45	SignalP-noTM	N
Beaba1|7619	0.153	18	0.111	18	0.167	68	0.082	0.099	N	0.5	SignalP-TM	N
Beaba1|762	0.108	29	0.106	12	0.117	1	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|7620	0.763	24	0.665	24	0.861	15	0.578	0.618	Y	0.45	SignalP-noTM	Y
Beaba1|7621	0.492	18	0.616	18	0.856	3	0.756	0.691	Y	0.45	SignalP-noTM	Y
Beaba1|7622	0.12	34	0.107	20	0.127	9	0.108	0.107	N	0.45	SignalP-noTM	N
Beaba1|7623	0.38	21	0.524	21	0.803	5	0.724	0.632	Y	0.45	SignalP-noTM	N
Beaba1|7624	0.116	38	0.109	61	0.122	3	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|7625	0.204	12	0.158	12	0.186	5	0.134	0.145	N	0.45	SignalP-noTM	N
Beaba1|7626	0.128	48	0.165	46	0.333	38	0.161	0.163	N	0.5	SignalP-TM	N
Beaba1|7627	0.158	26	0.14	26	0.179	24	0.126	0.132	N	0.45	SignalP-noTM	N
Beaba1|7628	0.112	57	0.119	13	0.179	4	0.132	0.126	N	0.45	SignalP-noTM	N
Beaba1|7629	0.111	53	0.11	53	0.123	49	0.101	0.105	N	0.45	SignalP-noTM	N
Beaba1|763	0.116	16	0.159	16	0.299	7	0.201	0.182	N	0.45	SignalP-noTM	N
Beaba1|7630	0.173	63	0.138	63	0.177	1	0.115	0.125	N	0.45	SignalP-noTM	N
Beaba1|7631	0.311	16	0.528	16	0.951	9	0.885	0.721	Y	0.45	SignalP-noTM	N
Beaba1|7632	0.713	20	0.78	20	0.919	11	0.851	0.818	Y	0.45	SignalP-noTM	N
Beaba1|7633	0.227	49	0.189	49	0.206	15	0.135	0.167	N	0.5	SignalP-TM	N
Beaba1|7634	0.11	33	0.107	33	0.118	49	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|7635	0.132	30	0.122	12	0.159	9	0.124	0.123	N	0.45	SignalP-noTM	N
Beaba1|7636	0.11	53	0.12	11	0.155	1	0.122	0.121	N	0.45	SignalP-noTM	N
Beaba1|7637	0.378	17	0.556	17	0.908	8	0.829	0.703	Y	0.45	SignalP-noTM	Y
Beaba1|7638	0.115	65	0.105	49	0.146	70	0.098	0.103	N	0.5	SignalP-TM	N
Beaba1|7639	0.109	56	0.126	41	0.195	34	0.116	0.122	N	0.5	SignalP-TM	N
Beaba1|764	0.109	16	0.108	31	0.136	12	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|7640	0.151	19	0.119	19	0.178	1	0.105	0.113	N	0.5	SignalP-TM	N
Beaba1|7641	0.232	24	0.224	24	0.283	20	0.218	0.22	N	0.45	SignalP-noTM	N
Beaba1|7642	0.114	34	0.11	34	0.119	19	0.105	0.108	N	0.45	SignalP-noTM	N
Beaba1|7643	0.112	30	0.15	11	0.254	1	0.194	0.174	N	0.45	SignalP-noTM	N
Beaba1|7644	0.13	18	0.178	18	0.354	25	0.24	0.211	N	0.45	SignalP-noTM	N
Beaba1|7645	0.531	21	0.497	21	0.662	1	0.445	0.469	Y	0.45	SignalP-noTM	N
Beaba1|7646	0.149	27	0.269	11	0.807	1	0.642	0.418	N	0.5	SignalP-TM	N
Beaba1|7647	0.209	38	0.168	38	0.222	36	0.126	0.145	N	0.45	SignalP-noTM	N
Beaba1|7648	0.701	17	0.754	17	0.86	1	0.793	0.775	Y	0.45	SignalP-noTM	Y
