"start","end","attributes_robin","attributes_ncbi"
7249,9339,"Ophcf2|00001","GQ602_000001"
1410719,1411744,"Ophcf2|06922","GQ602_006922"
1411932,1413104,"Ophcf2|06923","GQ602_006923"
1415283,1416571,"Ophcf2|06924","GQ602_006924"
1416977,1418955,"Ophcf2|06925","GQ602_006925"
1419216,1420990,"Ophcf2|06926","GQ602_006926"
1421498,1423342,"Ophcf2|06927","GQ602_006927"
1423586,1424311,"Ophcf2|06928","GQ602_006928"
1424653,1425581,"Ophcf2|06929","GQ602_006929"
1425943,1427247,"Ophcf2|06930","GQ602_006930"
1428771,1430290,"Ophcf2|06931","GQ602_006931"
1430762,1432403,"Ophcf2|06932","GQ602_006932"
1432633,1437042,"Ophcf2|06933","GQ602_006933"
22459,23718,"Ophcf2|06934","GQ602_006934"
24367,25016,"Ophcf2|06935","GQ602_006935"
27213,28998,"Ophcf2|06936","GQ602_006936"
30632,34130,"Ophcf2|06937","GQ602_006937"
35227,42967,"Ophcf2|06938","GQ602_006938"
44912,51970,"Ophcf2|06939","GQ602_006939"
52240,52608,"Ophcf2|06940","GQ602_006940"
54848,57578,"Ophcf2|06941","GQ602_006941"
59091,62609,"Ophcf2|06942","GQ602_006942"
62752,63716,"Ophcf2|06943","GQ602_006943"
64866,65384,"Ophcf2|06944","GQ602_006944"
68044,69728,"Ophcf2|06945","GQ602_006945"
71068,74610,"Ophcf2|06946","GQ602_006946"
75529,76707,"Ophcf2|06947","GQ602_006947"
77135,78974,"Ophcf2|06948","GQ602_006948"
106240,107381,"Ophcf2|06949","GQ602_006949"
108821,110509,"Ophcf2|06950","GQ602_006950"
110596,111098,"Ophcf2|06951","GQ602_006951"
112950,114831,"Ophcf2|06952","GQ602_006952"
120189,122373,"Ophcf2|06953","GQ602_006953"
125331,126763,"Ophcf2|06954","GQ602_006954"
127337,128946,"Ophcf2|06955","GQ602_006955"
130087,131922,"Ophcf2|06956","GQ602_006956"
133525,134405,"Ophcf2|06957","GQ602_006957"
136076,136993,"Ophcf2|06958","GQ602_006958"
139667,141529,"Ophcf2|06959","GQ602_006959"
142029,143256,"Ophcf2|06960","GQ602_006960"
144361,145323,"Ophcf2|06961","GQ602_006961"
147387,149235,"Ophcf2|06962","GQ602_006962"
149580,152471,"Ophcf2|06963","GQ602_006963"
153746,155040,"Ophcf2|06964","GQ602_006964"
155253,156213,"Ophcf2|06965","GQ602_006965"
156685,157687,"Ophcf2|06966","GQ602_006966"
158126,160021,"Ophcf2|06967","GQ602_006967"
160897,161584,"Ophcf2|06968","GQ602_006968"
163716,164667,"Ophcf2|06969","GQ602_006969"
165075,166055,"Ophcf2|06970","GQ602_006970"
167216,168769,"Ophcf2|06971","GQ602_006971"
196714,198451,"Ophcf2|06972","GQ602_006972"
198838,199977,"Ophcf2|06973","GQ602_006973"
202079,203137,"Ophcf2|06974","GQ602_006974"
203579,205699,"Ophcf2|06975","GQ602_006975"
208242,209724,"Ophcf2|06976","GQ602_006976"
211560,212660,"Ophcf2|06977","GQ602_006977"
213226,215008,"Ophcf2|06978","GQ602_006978"
216537,219283,"Ophcf2|06979","GQ602_006979"
225722,227668,"Ophcf2|06980","GQ602_006980"
243334,243564,"Ophcf2|06981","GQ602_006981"
245607,246083,"Ophcf2|06982","GQ602_006982"
262947,264381,"Ophcf2|06983","GQ602_006983"
264632,264898,"Ophcf2|06984","GQ602_006984"
287809,288923,"Ophcf2|06985","GQ602_006985"
289669,291876,"Ophcf2|06986","GQ602_006986"
292514,294507,"Ophcf2|06987","GQ602_006987"
294977,295777,"Ophcf2|06988","GQ602_006988"
296113,298708,"Ophcf2|06989","GQ602_006989"
299755,301593,"Ophcf2|06990","GQ602_006990"
302025,302982,"Ophcf2|06991","GQ602_006991"
304886,307061,"Ophcf2|06992","GQ602_006992"
308101,308409,"Ophcf2|06993","GQ602_006993"
308897,310405,"Ophcf2|06994","GQ602_006994"
310814,311981,"Ophcf2|06995","GQ602_006995"
313016,314119,"Ophcf2|06996","GQ602_006996"
316414,318592,"Ophcf2|06997","GQ602_006997"
318904,319977,"Ophcf2|06998","GQ602_006998"
320194,320691,"Ophcf2|06999","GQ602_006999"
321346,322673,"Ophcf2|07000","GQ602_007000"
322847,323314,"Ophcf2|07001","GQ602_007001"
324991,327838,"Ophcf2|07002","GQ602_007002"
328404,328955,"Ophcf2|07003","GQ602_007003"
329699,331202,"Ophcf2|07004","GQ602_007004"
331953,333467,"Ophcf2|07005","GQ602_007005"
334179,337799,"Ophcf2|07006","GQ602_007006"
338078,340611,"Ophcf2|07007","GQ602_007007"
341149,342794,"Ophcf2|07008","GQ602_007008"
343572,346053,"Ophcf2|07009","GQ602_007009"
347067,349203,"Ophcf2|07010","GQ602_007010"
350026,351337,"Ophcf2|07011","GQ602_007011"
352373,353902,"Ophcf2|07012","GQ602_007012"
354035,355249,"Ophcf2|07013","GQ602_007013"
355897,356781,"Ophcf2|07014","GQ602_007014"
359965,360948,"Ophcf2|07015","GQ602_007015"
361724,362617,"Ophcf2|07016","GQ602_007016"
364489,366297,"Ophcf2|07017","GQ602_007017"
367960,368359,"Ophcf2|07018","GQ602_007018"
390797,392341,"Ophcf2|07019","GQ602_007019"
392875,393720,"Ophcf2|07020","GQ602_007020"
394348,394943,"Ophcf2|07021","GQ602_007021"
395169,396968,"Ophcf2|07022","GQ602_007022"
397291,398123,"Ophcf2|07023","GQ602_007023"
398586,398886,"Ophcf2|07024","GQ602_007024"
400912,403978,"Ophcf2|07025","GQ602_007025"
405002,405910,"Ophcf2|07026","GQ602_007026"
407728,407976,"Ophcf2|07027","GQ602_007027"
408652,412798,"Ophcf2|07028","GQ602_007028"
412941,414060,"Ophcf2|07029","GQ602_007029"
414691,415410,"Ophcf2|07030","GQ602_007030"
416171,418122,"Ophcf2|07031","GQ602_007031"
419309,420478,"Ophcf2|07032","GQ602_007032"
420629,421563,"Ophcf2|07033","GQ602_007033"
423793,424219,"Ophcf2|07034","GQ602_007034"
425396,427712,"Ophcf2|07035","GQ602_007035"
428453,430714,"Ophcf2|07036","GQ602_007036"
431405,433753,"Ophcf2|07037","GQ602_007037"
434153,434892,"Ophcf2|07038","GQ602_007038"
435802,437898,"Ophcf2|07039","GQ602_007039"
442214,442941,"Ophcf2|07040","GQ602_007040"
443334,445108,"Ophcf2|07041","GQ602_007041"
447919,448190,"Ophcf2|07042","GQ602_007042"
448289,448865,"Ophcf2|07043","GQ602_007043"
451452,453047,"Ophcf2|07044","GQ602_007044"
453915,455200,"Ophcf2|07045","GQ602_007045"
455260,455643,"Ophcf2|07046","GQ602_007046"
456268,456886,"Ophcf2|07047","GQ602_007047"
457633,458537,"Ophcf2|07048","GQ602_007048"
459169,464374,"Ophcf2|07049","GQ602_007049"
468593,470580,"Ophcf2|07050","GQ602_007050"
471655,472616,"Ophcf2|07051","GQ602_007051"
473092,477660,"Ophcf2|07052","GQ602_007052"
478483,479289,"Ophcf2|07053","GQ602_007053"
481691,484135,"Ophcf2|07054","GQ602_007054"
484560,485682,"Ophcf2|07055","GQ602_007055"
488278,490817,"Ophcf2|07056","GQ602_007056"
491415,491675,"Ophcf2|07057","GQ602_007057"
491780,492364,"Ophcf2|07058","GQ602_007058"
492457,492993,"Ophcf2|07059","GQ602_007059"
493035,493937,"Ophcf2|07060","GQ602_007060"
494576,495466,"Ophcf2|07061","GQ602_007061"
495742,497363,"Ophcf2|07062","GQ602_007062"
498583,501084,"Ophcf2|07063","GQ602_007063"
503008,510781,"Ophcf2|07064","GQ602_007064"
510831,511817,"Ophcf2|07065","GQ602_007065"
511840,513884,"Ophcf2|07066","GQ602_007066"
514360,516945,"Ophcf2|07067","GQ602_007067"
517038,518555,"Ophcf2|07068","GQ602_007068"
519388,521272,"Ophcf2|07069","GQ602_007069"
521613,524319,"Ophcf2|07070","GQ602_007070"
525464,526166,"Ophcf2|07071","GQ602_007071"
527420,528064,"Ophcf2|07072","GQ602_007072"
528971,529487,"Ophcf2|07073","GQ602_007073"
530249,532544,"Ophcf2|07074","GQ602_007074"
533478,534383,"Ophcf2|07075","GQ602_007075"
534409,535099,"Ophcf2|07076","GQ602_007076"
535307,538515,"Ophcf2|07077","GQ602_007077"
541582,543951,"Ophcf2|07078","GQ602_007078"
545453,547132,"Ophcf2|07079","GQ602_007079"
547818,549587,"Ophcf2|07080","GQ602_007080"
549694,550581,"Ophcf2|07081","GQ602_007081"
551350,553787,"Ophcf2|07082","GQ602_007082"
554802,556778,"Ophcf2|07083","GQ602_007083"
558343,559422,"Ophcf2|07084","GQ602_007084"
559916,560511,"Ophcf2|07085","GQ602_007085"
563073,568851,"Ophcf2|07086","GQ602_007086"
569755,570479,"Ophcf2|07087","GQ602_007087"
570701,571096,"Ophcf2|07088","GQ602_007088"
572053,573193,"Ophcf2|07089","GQ602_007089"
574711,577941,"Ophcf2|07090","GQ602_007090"
578996,580654,"Ophcf2|07091","GQ602_007091"
582023,585902,"Ophcf2|07092","GQ602_007092"
586727,589136,"Ophcf2|07093","GQ602_007093"
589644,590474,"Ophcf2|07094","GQ602_007094"
596231,597593,"Ophcf2|07095","GQ602_007095"
598718,600772,"Ophcf2|07096","GQ602_007096"
601185,601992,"Ophcf2|07097","GQ602_007097"
602557,603952,"Ophcf2|07098","GQ602_007098"
604531,605892,"Ophcf2|07099","GQ602_007099"
606360,608661,"Ophcf2|07100","GQ602_007100"
612441,614505,"Ophcf2|07101","GQ602_007101"
619958,620677,"Ophcf2|07102","GQ602_007102"
621508,623873,"Ophcf2|07103","GQ602_007103"
624206,626108,"Ophcf2|07104","GQ602_007104"
629628,631603,"Ophcf2|07105","GQ602_007105"
632660,633004,"Ophcf2|07106","GQ602_007106"
634230,634811,"Ophcf2|07107","GQ602_007107"
635289,637727,"Ophcf2|07108","GQ602_007108"
639134,640479,"Ophcf2|07109","GQ602_007109"
641010,643720,"Ophcf2|07110","GQ602_007110"
644052,645961,"Ophcf2|07111","GQ602_007111"
646666,647252,"Ophcf2|07112","GQ602_007112"
647736,649235,"Ophcf2|07113","GQ602_007113"
649942,651765,"Ophcf2|07114","GQ602_007114"
653881,654933,"Ophcf2|07115","GQ602_007115"
655266,657232,"Ophcf2|07116","GQ602_007116"
657422,657937,"Ophcf2|07117","GQ602_007117"
658208,659899,"Ophcf2|07118","GQ602_007118"
660068,660841,"Ophcf2|07119","GQ602_007119"
661404,661886,"Ophcf2|07120","GQ602_007120"
662079,664100,"Ophcf2|07121","GQ602_007121"
664265,665281,"Ophcf2|07122","GQ602_007122"
665850,666871,"Ophcf2|07123","GQ602_007123"
667098,668977,"Ophcf2|07124","GQ602_007124"
669705,670651,"Ophcf2|07125","GQ602_007125"
670948,673591,"Ophcf2|07126","GQ602_007126"
674182,674960,"Ophcf2|07127","GQ602_007127"
675589,676416,"Ophcf2|07128","GQ602_007128"
684556,686062,"Ophcf2|07129","GQ602_007129"
687564,690389,"Ophcf2|07130","GQ602_007130"
690927,692776,"Ophcf2|07131","GQ602_007131"
693460,696289,"Ophcf2|07132","GQ602_007132"
697086,698125,"Ophcf2|07133","GQ602_007133"
698693,704078,"Ophcf2|07134","GQ602_007134"
706433,708472,"Ophcf2|07135","GQ602_007135"
710671,715705,"Ophcf2|07136","GQ602_007136"
716167,718863,"Ophcf2|07137","GQ602_007137"
719091,720559,"Ophcf2|07138","GQ602_007138"
720825,721433,"Ophcf2|07139","GQ602_007139"
722251,724487,"Ophcf2|07140","GQ602_007140"
726688,727736,"Ophcf2|07141","GQ602_007141"
728381,730750,"Ophcf2|07142","GQ602_007142"
731526,734861,"Ophcf2|07143","GQ602_007143"
735760,739465,"Ophcf2|07144","GQ602_007144"
739749,740634,"Ophcf2|07145","GQ602_007145"
741139,743968,"Ophcf2|07146","GQ602_007146"
745050,747595,"Ophcf2|07147","GQ602_007147"
748130,749955,"Ophcf2|07148","GQ602_007148"
751584,751960,"Ophcf2|07149","GQ602_007149"
753330,757456,"Ophcf2|07150","GQ602_007150"
761077,765234,"Ophcf2|07151","GQ602_007151"
766831,770441,"Ophcf2|07152","GQ602_007152"
771616,773899,"Ophcf2|07153","GQ602_007153"
774470,775831,"Ophcf2|07154","GQ602_007154"
776332,777351,"Ophcf2|07155","GQ602_007155"
777866,779222,"Ophcf2|07156","GQ602_007156"
781153,782077,"Ophcf2|07157","GQ602_007157"
782386,784638,"Ophcf2|07158","GQ602_007158"
785241,785635,"Ophcf2|07159","GQ602_007159"
785994,787352,"Ophcf2|07160","GQ602_007160"
788282,790787,"Ophcf2|07161","GQ602_007161"
791649,793568,"Ophcf2|07162","GQ602_007162"
795427,798744,"Ophcf2|07163","GQ602_007163"
800610,801215,"Ophcf2|07164","GQ602_007164"
802068,803559,"Ophcf2|07165","GQ602_007165"
810478,812007,"Ophcf2|07166","GQ602_007166"
812544,813867,"Ophcf2|07167","GQ602_007167"
814581,815243,"Ophcf2|07168","GQ602_007168"
817476,818011,"Ophcf2|07169","GQ602_007169"
818496,819507,"Ophcf2|07170","GQ602_007170"
819518,820774,"Ophcf2|07171","GQ602_007171"
821275,823230,"Ophcf2|07172","GQ602_007172"
823925,824899,"Ophcf2|07173","GQ602_007173"
826946,830194,"Ophcf2|07174","GQ602_007174"
831090,835380,"Ophcf2|07175","GQ602_007175"
836516,837673,"Ophcf2|07176","GQ602_007176"
839252,841496,"Ophcf2|07177","GQ602_007177"
842067,843354,"Ophcf2|07178","GQ602_007178"
843659,845186,"Ophcf2|07179","GQ602_007179"
845530,846822,"Ophcf2|07180","GQ602_007180"
847521,848138,"Ophcf2|07181","GQ602_007181"
849370,851125,"Ophcf2|07182","GQ602_007182"
853168,855426,"Ophcf2|07183","GQ602_007183"
856040,859695,"Ophcf2|07184","GQ602_007184"
861151,862566,"Ophcf2|07185","GQ602_007185"
864687,865151,"Ophcf2|07186","GQ602_007186"
865638,868099,"Ophcf2|07187","GQ602_007187"
869288,869861,"Ophcf2|07188","GQ602_007188"
870043,871239,"Ophcf2|07189","GQ602_007189"
871587,872295,"Ophcf2|07190","GQ602_007190"
872358,873160,"Ophcf2|07191","GQ602_007191"
873539,878540,"Ophcf2|07192","GQ602_007192"
879162,880937,"Ophcf2|07193","GQ602_007193"
882967,887563,"Ophcf2|07194","GQ602_007194"
888247,889233,"Ophcf2|07195","GQ602_007195"
889265,890537,"Ophcf2|07196","GQ602_007196"
892813,896076,"Ophcf2|07197","GQ602_007197"
898273,901457,"Ophcf2|07198","GQ602_007198"
902363,904311,"Ophcf2|07199","GQ602_007199"
904941,905888,"Ophcf2|07200","GQ602_007200"
906404,907739,"Ophcf2|07201","GQ602_007201"
908208,908606,"Ophcf2|07202","GQ602_007202"
909517,911979,"Ophcf2|07203","GQ602_007203"
912242,913544,"Ophcf2|07204","GQ602_007204"
913830,915305,"Ophcf2|07205","GQ602_007205"
915603,921654,"Ophcf2|07206","GQ602_007206"
922193,924737,"Ophcf2|07207","GQ602_007207"
924757,925536,"Ophcf2|07208","GQ602_007208"
928960,930990,"Ophcf2|07209","GQ602_007209"
931124,932942,"Ophcf2|07210","GQ602_007210"
933129,933540,"Ophcf2|07211","GQ602_007211"
934348,936141,"Ophcf2|07212","GQ602_007212"
938748,940781,"Ophcf2|07213","GQ602_007213"
941552,942977,"Ophcf2|07214","GQ602_007214"
943961,944784,"Ophcf2|07215","GQ602_007215"
945204,946448,"Ophcf2|07216","GQ602_007216"
947258,949128,"Ophcf2|07217","GQ602_007217"
949324,950412,"Ophcf2|07218","GQ602_007218"
951214,952397,"Ophcf2|07219","GQ602_007219"
952861,953488,"Ophcf2|07220","GQ602_007220"
953807,954279,"Ophcf2|07221","GQ602_007221"
954967,956639,"Ophcf2|07222","GQ602_007222"
958215,959426,"Ophcf2|07223","GQ602_007223"
959915,961602,"Ophcf2|07224","GQ602_007224"
961946,962426,"Ophcf2|07225","GQ602_007225"
966086,966508,"Ophcf2|07226","GQ602_007226"
975950,977342,"Ophcf2|07227","GQ602_007227"
977728,978027,"Ophcf2|07228","GQ602_007228"
978193,978774,"Ophcf2|07229","GQ602_007229"
980295,981278,"Ophcf2|07230","GQ602_007230"
982864,983222,"Ophcf2|07231","GQ602_007231"
983398,985543,"Ophcf2|07232","GQ602_007232"
985604,987023,"Ophcf2|07233","GQ602_007233"
987315,988205,"Ophcf2|07234","GQ602_007234"
989628,993134,"Ophcf2|07235","GQ602_007235"
993378,994949,"Ophcf2|07236","GQ602_007236"
995358,997140,"Ophcf2|07237","GQ602_007237"
998455,1001203,"Ophcf2|07238","GQ602_007238"
1004176,1005219,"Ophcf2|07239","GQ602_007239"
1006093,1009420,"Ophcf2|07240","GQ602_007240"
1010407,1011302,"Ophcf2|07241","GQ602_007241"
1011798,1012295,"Ophcf2|07242","GQ602_007242"
1012473,1013922,"Ophcf2|07243","GQ602_007243"
1014402,1015592,"Ophcf2|07244","GQ602_007244"
1015654,1016636,"Ophcf2|07245","GQ602_007245"
1017990,1020506,"Ophcf2|07246","GQ602_007246"
1021186,1021914,"Ophcf2|07247","GQ602_007247"
1023234,1023972,"Ophcf2|07248","GQ602_007248"
1025099,1027462,"Ophcf2|07249","GQ602_007249"
1027863,1028797,"Ophcf2|07250","GQ602_007250"
1030479,1031153,"Ophcf2|07251","GQ602_007251"
1031354,1032863,"Ophcf2|07252","GQ602_007252"
1033457,1034342,"Ophcf2|07253","GQ602_007253"
1034448,1035269,"Ophcf2|07254","GQ602_007254"
1035560,1036246,"Ophcf2|07255","GQ602_007255"
1037128,1039360,"Ophcf2|07256","GQ602_007256"
1040694,1042115,"Ophcf2|07257","GQ602_007257"
1042861,1046923,"Ophcf2|07258","GQ602_007258"
1047957,1048238,"Ophcf2|07259","GQ602_007259"
1048831,1049982,"Ophcf2|07260","GQ602_007260"
1051288,1052888,"Ophcf2|07261","GQ602_007261"
1053319,1054354,"Ophcf2|07262","GQ602_007262"
1054896,1057585,"Ophcf2|07263","GQ602_007263"
1057625,1060623,"Ophcf2|07264","GQ602_007264"
1061107,1061850,"Ophcf2|07265","GQ602_007265"
1062198,1063232,"Ophcf2|07266","GQ602_007266"
1063905,1064617,"Ophcf2|07267","GQ602_007267"
1066521,1069937,"Ophcf2|07268","GQ602_007268"
1070275,1073644,"Ophcf2|07269","GQ602_007269"
1073718,1074760,"Ophcf2|07270","GQ602_007270"
1076110,1077198,"Ophcf2|07271","GQ602_007271"
1078434,1080020,"Ophcf2|07272","GQ602_007272"
1080285,1083884,"Ophcf2|07273","GQ602_007273"
1086015,1091557,"Ophcf2|07274","GQ602_007274"
1092131,1094309,"Ophcf2|07275","GQ602_007275"
1094833,1095153,"Ophcf2|07276","GQ602_007276"
1099634,1100902,"Ophcf2|07277","GQ602_007277"
1101250,1102433,"Ophcf2|07278","GQ602_007278"
1105101,1107743,"Ophcf2|07279","GQ602_007279"
1109153,1112270,"Ophcf2|07280","GQ602_007280"
1115501,1116046,"Ophcf2|07281","GQ602_007281"
1116173,1125656,"Ophcf2|07282","GQ602_007282"
1126154,1128427,"Ophcf2|07283","GQ602_007283"
1129459,1131562,"Ophcf2|07284","GQ602_007284"
1131890,1133303,"Ophcf2|07285","GQ602_007285"
1133822,1135083,"Ophcf2|07286","GQ602_007286"
1135350,1135944,"Ophcf2|07287","GQ602_007287"
1136375,1137634,"Ophcf2|07288","GQ602_007288"
1137894,1138962,"Ophcf2|07289","GQ602_007289"
1140452,1142008,"Ophcf2|07290","GQ602_007290"
1144005,1144278,"Ophcf2|07291","GQ602_007291"
1145701,1148381,"Ophcf2|07292","GQ602_007292"
1148515,1150917,"Ophcf2|07293","GQ602_007293"
1151755,1153381,"Ophcf2|07294","GQ602_007294"
1154882,1157112,"Ophcf2|07295","GQ602_007295"
1159508,1159801,"Ophcf2|07296","GQ602_007296"
1161416,1162166,"Ophcf2|07297","GQ602_007297"
1163139,1164668,"Ophcf2|07298","GQ602_007298"
1165388,1166864,"Ophcf2|07299","GQ602_007299"
1167765,1170248,"Ophcf2|07300","GQ602_007300"
1170569,1171768,"Ophcf2|07301","GQ602_007301"
1173056,1173838,"Ophcf2|07302","GQ602_007302"
1174249,1176882,"Ophcf2|07303","GQ602_007303"
1177367,1183287,"Ophcf2|07304","GQ602_007304"
1185148,1185522,"Ophcf2|07305","GQ602_007305"
1186139,1186798,"Ophcf2|07306","GQ602_007306"
1186966,1190445,"Ophcf2|07307","GQ602_007307"
1190899,1192174,"Ophcf2|07308","GQ602_007308"
1193636,1194730,"Ophcf2|07309","GQ602_007309"
1196088,1196990,"Ophcf2|07310","GQ602_007310"
1197558,1198567,"Ophcf2|07311","GQ602_007311"
1198905,1199538,"Ophcf2|07312","GQ602_007312"
1200164,1200835,"Ophcf2|07313","GQ602_007313"
1201430,1203513,"Ophcf2|07314","GQ602_007314"
1204939,1206555,"Ophcf2|07315","GQ602_007315"
1210850,1212064,"Ophcf2|07316","GQ602_007316"
1215135,1217247,"Ophcf2|07317","GQ602_007317"
1217990,1218950,"Ophcf2|07318","GQ602_007318"
1219493,1220071,"Ophcf2|07319","GQ602_007319"
1220188,1221012,"Ophcf2|07320","GQ602_007320"
1221114,1222055,"Ophcf2|07321","GQ602_007321"
1222529,1223733,"Ophcf2|07322","GQ602_007322"
1223986,1224851,"Ophcf2|07323","GQ602_007323"
1225725,1228271,"Ophcf2|07324","GQ602_007324"
1228975,1230028,"Ophcf2|07325","GQ602_007325"
1230630,1231050,"Ophcf2|07326","GQ602_007326"
1231664,1232860,"Ophcf2|07327","GQ602_007327"
1232902,1233302,"Ophcf2|07328","GQ602_007328"
1233680,1234963,"Ophcf2|07329","GQ602_007329"
1235266,1236263,"Ophcf2|07330","GQ602_007330"
1236779,1237141,"Ophcf2|07331","GQ602_007331"
1240018,1241737,"Ophcf2|07332","GQ602_007332"
1242478,1243701,"Ophcf2|07333","GQ602_007333"
1244984,1246906,"Ophcf2|07334","GQ602_007334"
1247575,1250200,"Ophcf2|07335","GQ602_007335"
1250759,1253552,"Ophcf2|07336","GQ602_007336"
1254723,1257223,"Ophcf2|07337","GQ602_007337"
1258423,1259818,"Ophcf2|07338","GQ602_007338"
1261780,1264457,"Ophcf2|07339","GQ602_007339"
1264812,1265991,"Ophcf2|07340","GQ602_007340"
1266477,1266818,"Ophcf2|07341","GQ602_007341"
1267377,1268960,"Ophcf2|07342","GQ602_007342"
1269432,1270585,"Ophcf2|07343","GQ602_007343"
1270662,1271870,"Ophcf2|07344","GQ602_007344"
1272352,1274850,"Ophcf2|07345","GQ602_007345"
1275008,1276191,"Ophcf2|07346","GQ602_007346"
1276709,1279089,"Ophcf2|07347","GQ602_007347"
1279663,1282683,"Ophcf2|07348","GQ602_007348"
1283261,1285771,"Ophcf2|07349","GQ602_007349"
1286941,1288676,"Ophcf2|07350","GQ602_007350"
1289792,1291327,"Ophcf2|07351","GQ602_007351"
1292551,1293397,"Ophcf2|07352","GQ602_007352"
1294345,1295607,"Ophcf2|07353","GQ602_007353"
1296871,1297726,"Ophcf2|07354","GQ602_007354"
1298330,1299009,"Ophcf2|07355","GQ602_007355"
1299260,1300052,"Ophcf2|07356","GQ602_007356"
1300195,1301334,"Ophcf2|07357","GQ602_007357"
1301767,1302518,"Ophcf2|07358","GQ602_007358"
1302612,1304360,"Ophcf2|07359","GQ602_007359"
1305486,1307158,"Ophcf2|07360","GQ602_007360"
1308140,1309458,"Ophcf2|07361","GQ602_007361"
1310042,1310882,"Ophcf2|07362","GQ602_007362"
1311241,1311828,"Ophcf2|07363","GQ602_007363"
1312200,1314579,"Ophcf2|07364","GQ602_007364"
1315251,1316361,"Ophcf2|07365","GQ602_007365"
1316730,1317207,"Ophcf2|07366","GQ602_007366"
1318647,1320523,"Ophcf2|07367","GQ602_007367"
1320944,1323412,"Ophcf2|07368","GQ602_007368"
1327333,1330852,"Ophcf2|07369","GQ602_007369"
1330870,1332357,"Ophcf2|07370","GQ602_007370"
1332884,1334714,"Ophcf2|07371","GQ602_007371"
1336013,1337500,"Ophcf2|07372","GQ602_007372"
1338230,1339786,"Ophcf2|07373","GQ602_007373"
1341008,1342188,"Ophcf2|07374","GQ602_007374"
1342839,1343700,"Ophcf2|07375","GQ602_007375"
1344148,1345192,"Ophcf2|07376","GQ602_007376"
1345434,1349033,"Ophcf2|07377","GQ602_007377"
1349464,1350629,"Ophcf2|07378","GQ602_007378"
1351029,1351673,"Ophcf2|07379","GQ602_007379"
1353027,1355097,"Ophcf2|07380","GQ602_007380"
1355247,1355547,"Ophcf2|07381","GQ602_007381"
1358801,1359636,"Ophcf2|07382","GQ602_007382"
1360001,1365969,"Ophcf2|07383","GQ602_007383"
1366451,1368474,"Ophcf2|07384","GQ602_007384"
1370226,1371617,"Ophcf2|07385","GQ602_007385"
1371778,1374533,"Ophcf2|07386","GQ602_007386"
1375197,1375952,"Ophcf2|07387","GQ602_007387"
1376602,1379494,"Ophcf2|07388","GQ602_007388"
1395832,1397305,"Ophcf2|07389","GQ602_007389"
1405697,1407170,"Ophcf2|07390","GQ602_007390"
1415514,1416013,"Ophcf2|07391","GQ602_007391"
1423975,1424322,"Ophcf2|07392","GQ602_007392"
1427297,1427662,"Ophcf2|07393","GQ602_007393"
23775,24297,"Ophcf2|07394","GQ602_007394"
26193,27571,"Ophcf2|07395","GQ602_007395"
47651,48173,"Ophcf2|07396","GQ602_007396"
56155,56538,"Ophcf2|07397","GQ602_007397"
73180,73674,"Ophcf2|07398","GQ602_007398"
81355,81738,"Ophcf2|07399","GQ602_007399"
98266,98814,"Ophcf2|07400","GQ602_007400"
122568,124068,"Ophcf2|07401","GQ602_007401"
139215,139544,"Ophcf2|07402","GQ602_007402"
146820,147797,"Ophcf2|07403","GQ602_007403"
155981,156491,"Ophcf2|07404","GQ602_007404"
164412,168195,"Ophcf2|07405","GQ602_007405"
178323,179805,"Ophcf2|07406","GQ602_007406"
540,2329,"Ophcf2|07407","GQ602_007407"
5671,6557,"Ophcf2|07408","GQ602_007408"
6769,7422,"Ophcf2|07409","GQ602_007409"
8242,9873,"Ophcf2|07410","GQ602_007410"
